Start,End,Open,High,Low,Close,Volume,Market Cap
2024-01-30,2024-01-31,167.6825,171.5969,159.9909,160.0775,148583817.41811848,3033971876.30662
2024-01-29,2024-01-30,160.0256,169.2161,159.75,167.9245,104342894.80139373,3022527166.2090592
2024-01-28,2024-01-29,159.8681,161.8613,158.9623,160.5373,77557562.15679443,2949713613.773519
2024-01-27,2024-01-28,159.5549,161.4813,157.489,160.1446,98823678.21602787,2935674298.0278745
2024-01-26,2024-01-27,157.4584,161.6841,156.1626,159.2914,112579984.32055749,2912829774.12892
2024-01-25,2024-01-26,152.5305,157.5598,152.0736,157.4685,99127847.31010453,2856068720.101045
2024-01-24,2024-01-25,150.1745,155.3143,149.1509,152.6426,110302638.55400696,2798766224.2369337
2024-01-23,2024-01-24,151.3022,154.2239,146.7201,150.1471,128576695.41463415,2764132794.550523
2024-01-22,2024-01-23,157.8441,159.8132,149.9663,150.2608,139077506.90243903,2853036989.714286
2024-01-21,2024-01-22,156.5204,161.9489,155.6431,157.9937,122254879,2913664088.4982576
2024-01-20,2024-01-21,157.5875,158.8351,156.0408,156.5896,123021696,2888332166.2752614
2024-01-19,2024-01-20,153.2114,158.2412,150.1846,157.6744,130227040.52961673,2819359617.6236935
2024-01-18,2024-01-19,157.9759,162.3402,152.0391,152.9974,149884714.7665505,2883132794.585366
2024-01-17,2024-01-18,157.1616,159.7618,155.778,157.638,133127162.95470384,2899746673.752613
2024-01-16,2024-01-17,157.796,159.5224,154.0476,157.2044,144983390.33101046,2885513603.567944
2024-01-15,2024-01-16,154.4079,158.2011,153.7239,157.1306,126300291.72125435,2861501242.550523
2024-01-14,2024-01-15,154.9616,159.1858,153.6914,154.0005,116525303.45993032,2888115280.728223
2024-01-13,2024-01-14,152.1408,155.8303,148.8269,155.2124,158720360.01045296,2813778581.1533103
2024-01-12,2024-01-13,152.5109,160.5993,149.7698,151.6149,192667987.2020906,2846962106.8118467
2024-01-11,2024-01-12,149.3372,154.5531,148.9196,152.5801,184412402.9303136,2793142588.5052266
2024-01-10,2024-01-11,144.4705,151.2327,144.2256,149.0868,150050212.26132405,2723232148.261324
2024-01-09,2024-01-10,147.8892,148.6488,143.3619,144.6732,179287870.5226481,2701268959.8432055
2024-01-08,2024-01-09,147.4058,154.1998,145.0357,148.3313,152748867.10801393,2764244474.101045
2024-01-07,2024-01-08,152.618,155.0096,145.756,146.718,123928807.45644599,2790634014.5923343
2024-01-06,2024-01-07,155.1848,158.4027,150.4327,152.4469,173376671.2369338,2832103817.9860625
2024-01-05,2024-01-06,164.1601,164.5598,153.9851,155.5452,207177229.7108014,2926994170.7630663
2024-01-04,2024-01-05,154.5274,164.4957,150.4743,164.2636,209606532.5226481,2907364183.4738674
2024-01-03,2024-01-04,166.9644,169.3761,152.1201,154.4661,175799182.271777,2980021304.902439
2024-01-02,2024-01-03,169.0931,173.6526,167.2397,167.8124,139067841.15679443,3127789269.979094
2024-01-01,2024-01-02,165.6746,169.0399,163.6299,169.0399,98755228.74912892,3047822782.477352
2023-12-31,2024-01-01,165.8296,167.7567,164.0134,164.9948,112371068.89198606,3048097646.261324
2023-12-30,2023-12-31,165.701,168.7343,162.5885,165.7422,181940203.9860627,3031640434.219512
2023-12-29,2023-12-30,174.4106,175.7343,162.5662,166.3226,182669020.64111498,3125050715.839721
2023-12-28,2023-12-29,175.1211,179.6897,172.3896,174.3075,171923738.63066202,3228996586.529617
2023-12-27,2023-12-28,173.6419,175.7155,172.4396,174.8652,130209189.82229964,3198073380.6132402
2023-12-26,2023-12-27,173.9346,175.8889,171.0486,173.6512,115137382.40069686,3197073907.6655054
2023-12-25,2023-12-26,171.0123,174.2103,170.3527,174.0319,117947364.75958188,3175333792.3379793
2023-12-24,2023-12-25,177.897,178.2838,170.8337,171.2662,114861444.93379791,3225378413.69338
2023-12-23,2023-12-24,176.4964,178.1093,174.5982,177.8335,135074936.0209059,3233806831.3867598
2023-12-22,2023-12-23,173.2008,176.4998,171.2736,176.4998,137022322.09756097,3183713735.595819
2023-12-21,2023-12-22,174.104,175.5224,172.2675,172.7592,135023733.1533101,3193929648.139373
2023-12-20,2023-12-21,170.7211,174.3564,170.7211,174.188,134186594.7804878,3179510229.9059234
2023-12-19,2023-12-20,173.0001,175.3047,167.9117,170.1543,160033401.3066202,3155290194.160279
2023-12-18,2023-12-19,167.4197,173.2959,166.1847,173.2959,137723837.18118468,3118011500.285714
2023-12-17,2023-12-18,167.6093,169.2284,166.7332,167.0786,110611224.90940766,3083562572.8641114
2023-12-16,2023-12-17,168.2894,170.895,167.1345,167.9596,128922293.82229964,3110976860.512195
2023-12-15,2023-12-16,167.9022,171.519,167.599,168.0278,139277028.63763067,3107152555.87108
2023-12-14,2023-12-15,168.3752,168.8844,165.8838,167.7209,131731642.93728223,3084157608.8954706
2023-12-13,2023-12-14,170.2598,170.3201,166.6672,168.6104,141765325.77622378,3092325925.716783
2023-12-12,2023-12-13,171.2682,172.6132,167.9239,170.3013,155258738.07317072,3137466474.449477
2023-12-11,2023-12-12,175.5779,176.0012,164.7454,171.1441,153291948.67957747,3127602776.556338
2023-12-10,2023-12-11,174.9084,178.0652,174.4098,175.3098,124684190.08710802,3239185350.268293
2023-12-09,2023-12-10,174.084,176.4823,173.881,174.5925,142342730.9303136,3219602519.7456446
2023-12-08,2023-12-09,172.5247,175.0644,171.9955,174.0547,152250143.22996515,3183794222.898955
2023-12-07,2023-12-08,169.9207,176.3121,169.8838,172.6768,144146605.15679443,3191196718.425087
2023-12-06,2023-12-07,170.9076,173.4872,169.985,170.1862,149525801.8641115,3150254810.965157
2023-12-05,2023-12-06,169.6917,171.6967,167.7206,170.7128,146179014.98954704,3115437281.773519
2023-12-04,2023-12-05,171.4902,173.1072,166.6233,169.8835,124413460.20557491,3119972351.529617
2023-12-03,2023-12-04,171.9573,172.4854,169.7924,171.3505,104700492.85714285,3149445914.616725
2023-12-02,2023-12-03,171.1337,172.9479,169.912,171.933,108842590.73170732,3147938366.0139375
2023-12-01,2023-12-02,169.2899,171.1859,168.9746,170.9204,107813603.88811189,3126507219.678322
2023-11-30,2023-12-01,165.7636,170.0442,165.6482,169.4009,107532389.06944445,3085094711.357639
2023-11-29,2023-11-30,167.1509,167.3208,164.7788,165.6909,110737665.2326389,3051441045.4652777
2023-11-28,2023-11-29,165.3427,167.3796,163.8045,167.1926,109574639.16666667,3040119934.15625
2023-11-27,2023-11-28,169.0226,169.7448,165.0026,165.3562,101693013.10452962,3068647959.062718
2023-11-26,2023-11-27,171.3563,172.1608,168.1041,169.182,82816437.29473685,3133425822.894737
2023-11-25,2023-11-26,169.5991,172.1107,169.2688,171.2679,103951439.19163764,3133560397.4808364
2023-11-24,2023-11-25,166.0203,170.999,165.7988,170.1713,107353562.95470384,3090200916.2229967
2023-11-23,2023-11-24,163.6854,167.6767,163.3709,165.9028,114892376.77700348,3043218084.034843
2023-11-22,2023-11-23,159.1782,163.907,158.778,163.5623,126155074.36585365,2981218608.414634
2023-11-21,2023-11-22,163.1123,165.7743,158.8194,159.7561,101903896.22299652,3006411666.1707315
2023-11-20,2023-11-21,163.877,164.9788,162.0086,163.2202,78817541.86062717,3009588111.2891984
2023-11-19,2023-11-20,160.5992,164.2415,159.7926,164.0437,76127750.32404181,2965923343.041812
2023-11-18,2023-11-19,162.4668,162.7554,159.2404,160.963,124111514.12195122,2954516866.554007
2023-11-17,2023-11-18,160.9131,166.8389,160.641,162.5601,159705719.16376308,2992587550.3937283
2023-11-16,2023-11-17,160.9893,162.9748,157.5879,160.923,150716731.28222996,2955027041.2125435
2023-11-15,2023-11-16,163.5167,166.385,159.3326,161.0081,112568425.8641115,3016019277.4843206
2023-11-14,2023-11-15,162.4887,166.4596,159.987,163.3986,117777755.16724738,3007206367.0592337
2023-11-13,2023-11-14,171.2007,172.7126,163.1144,163.1503,113997186.58536585,3091177674.804878
2023-11-12,2023-11-13,169.2773,171.3913,166.7823,170.9411,123835179.78745645,3103113123.390244
2023-11-11,2023-11-12,170.9136,173.5852,168.0485,169.0669,137618171.82578397,3126626083.9303136
2023-11-10,2023-11-11,170.1768,173.6783,167.5037,171.1229,176685001.7770035,3141402129.71777
2023-11-09,2023-11-10,167.2323,170.9995,160.1038,170.3105,147146442.13240418,3073758257.6480837
2023-11-08,2023-11-09,166.2559,167.6231,164.4356,167.4327,146730832.55052266,3048209656.512195
2023-11-07,2023-11-08,165.0777,168.2036,162.195,166.2717,119573792.26480836,3038696083.2090592
2023-11-06,2023-11-07,169.0196,169.6052,164.7725,165.4862,84101898.07665505,3056645965.630662
2023-11-05,2023-11-06,168.5193,170.7585,167.4861,169.5692,77587235.10801394,3103700016.5400696
2023-11-04,2023-11-05,170.8733,171.6281,165.5213,168.3133,95497968.38675958,3103906806.8501744
2023-11-03,2023-11-04,170.6714,173.0569,168.6011,170.9173,144111023.26132405,3139351971.1358886
2023-11-02,2023-11-03,171.1644,172.3879,167.9394,170.8926,155479289.8641115,3130978639.3972125
2023-11-01,2023-11-02,171.8796,172.6479,169.4897,171.4516,113857106.97212544,3136040975.7770033
2023-10-31,2023-11-01,173.2865,173.8024,169.1573,172.1447,132747667.87456445,3146638820.3101044
2023-10-30,2023-10-31,174.7395,174.8904,165.1036,172.6807,200696009.8292683,3133215250.4738674
2023-10-29,2023-10-30,162.0971,174.4428,160.3327,174.4428,86633131.3728223,3003473634.839721
2023-10-28,2023-10-29,161.0682,162.8327,159.9071,162.3967,85930104.75958188,2968130602.567944
2023-10-27,2023-10-28,159.7036,161.1964,157.0976,160.9863,114913457.40418118,2933268122.4843206
2023-10-26,2023-10-27,160.1675,162.6173,157.0194,159.691,127385926.79649124,2939086945.610526
2023-10-25,2023-10-26,158.1608,160.6444,154.7193,160.0398,133280080.11498258,2901891530.8292685
2023-10-24,2023-10-25,161.6178,163.7321,156.5094,158.0385,156739003.09059232,2929204393.30662
2023-10-23,2023-10-24,159.4538,161.6756,157.318,160.9971,94642621.40418118,2916612668.2020907
2023-10-22,2023-10-23,158.2741,160.2091,156.7555,159.2687,78024545.42857143,2905734887.0139375
2023-10-21,2023-10-22,155.0685,158.3299,154.6132,158.1963,80397820.79442509,2869981558.4599304
2023-10-20,2023-10-21,153.0532,157.4091,152.2355,155.0151,99303344.18815331,2841683961.919861
2023-10-19,2023-10-20,150.1991,152.6969,147.4823,152.6969,89458088.64111498,2772541851.3623695
2023-10-18,2023-10-19,151.1139,152.7579,150.1645,150.1912,81347298.83275262,2776920613.2578397
2023-10-17,2023-10-18,152.5936,152.5936,149.8667,150.8743,90945856.51916376,2779819660.620209
2023-10-16,2023-10-17,153.0205,153.7381,151.5787,152.8566,72522043.63763066,2794262682.707317
2023-10-15,2023-10-16,153.4005,154.0518,152.6622,152.8576,48367181.7279152,2811227707.6501765
2023-10-14,2023-10-15,154.097,154.6847,152.2692,153.3144,67897220.70034844,2820155466.9616723
2023-10-13,2023-10-14,152.554,154.6468,151.4225,153.8153,83387268.44599304,2802402188.944251
2023-10-12,2023-10-13,154.0402,154.6969,151.321,152.5957,100141977.52961673,2807054596.174216
2023-10-11,2023-10-12,152.7521,154.2062,151.3202,154.0047,85151492.35191637,2797514003.912892
2023-10-10,2023-10-11,154.2073,155.3279,152.4519,152.5268,94736569.02787456,2814706158.979094
2023-10-09,2023-10-10,156.4748,156.5088,152.2061,154.2347,95824991.69686411,2835085006.1707315
2023-10-08,2023-10-09,155.2989,156.7551,153.9897,156.4396,101769286.32404181,2848182348.428571
2023-10-07,2023-10-08,152.4281,155.5458,151.4208,155.5061,83999215.02090593,2807427981.554007
2023-10-06,2023-10-07,150.1614,153.0105,148.9277,152.3587,84858577.09059234,2763117953.675958
2023-10-05,2023-10-06,150.7146,151.694,148.8625,149.9842,86849443.32055749,2759108895.428571
2023-10-04,2023-10-05,147.7188,151.0117,146.6195,150.7646,89516478.16724738,2731772432.641115
2023-10-03,2023-10-04,146.4286,148.1826,145.5682,147.5248,86976507.48432055,2696323864.062718
2023-10-02,2023-10-03,149.4604,150.1677,145.8865,146.7454,101170793.271777,2725151351.4425087
2023-10-01,2023-10-02,147.0573,149.9309,146.4532,149.3398,79468462.24041812,2708752455.5783973
2023-09-30,2023-10-01,147.5539,148.5052,145.9807,147.0313,61190260.49477352,2695236839.9094076
2023-09-29,2023-09-30,146.61,147.3232,145.5609,147.3232,69185469.8466899,2682189237.6689897
2023-09-28,2023-09-29,147.2745,148.0623,146.023,146.5766,73726050.05574913,2697008294.2334495
2023-09-27,2023-09-28,145.2093,147.1817,144.9796,147.0072,71524185.97909407,2676321194.860627
2023-09-26,2023-09-27,145.1232,145.9264,144.0403,145.529,65363765.264808364,2658281718.428571
2023-09-25,2023-09-26,144.4705,145.9802,143.8591,145.1026,68988674.10801394,2657730929.0313587
2023-09-24,2023-09-25,142.6088,145.2654,142.6088,144.5534,59633696.68989547,2639470547.0034842
2023-09-23,2023-09-24,145.7804,146.3274,142.5167,142.6292,59533886.407665506,2650779779.0313587
2023-09-22,2023-09-23,145.7784,147.5436,145.3968,145.8038,64078456.59581882,2685221007.6829267
2023-09-21,2023-09-22,148.6391,148.8709,145.8314,145.8511,71645265.91637631,2704993817.3972125
2023-09-20,2023-09-21,148.0702,149.0843,146.5924,148.6649,68435201.12195122,2713199270.1672473
2023-09-19,2023-09-20,146.461,149.0545,146.3519,148.314,72833899.96167247,2711385598.69338
2023-09-18,2023-09-19,146.5276,148.5641,145.5914,146.2635,74915391.37062937,2695688876.199301
2023-09-17,2023-09-18,145.1275,146.9421,144.0805,146.4444,55608624.83623693,2666702536.139373
2023-09-16,2023-09-17,148.3797,148.542,144.8777,145.345,74248916.26829268,2681188230.898955
2023-09-15,2023-09-16,147.1974,149.6637,147.0209,147.7252,83900073.43902439,2715353484.958188
2023-09-14,2023-09-15,143.6974,147.6528,142.8214,146.897,74794011.271777,2667285398.7665505
2023-09-13,2023-09-14,141.0622,145.2001,141.0622,143.7212,86877278.36236934,2635453699.1045294
2023-09-12,2023-09-13,140.2955,143.3142,139.8654,141.4528,94098021.19163764,2600170766.174216
2023-09-11,2023-09-12,143.765,144.3906,138.7846,140.3976,73605904.86759582,2598021231.6689897
2023-09-10,2023-09-11,144.2745,144.5647,142.6845,143.6938,54603809.898954704,2633262143.8501744
2023-09-09,2023-09-10,144.5619,144.6125,143.0782,144.2349,64664876.11149826,2638638694.4947734
2023-09-08,2023-09-09,143.4882,144.6009,141.5605,144.4777,88391877.94076654,2632291011.4947734
2023-09-07,2023-09-08,142.9348,143.7341,141.5903,143.6736,101577552.90940766,2618629724.923345
2023-09-06,2023-09-07,138.354,143.2058,138.354,142.6132,83417261.59930314,2569053706.8466897
2023-09-05,2023-09-06,141.7512,141.925,138.2721,138.5012,71706680.82926829,2576576911.773519
2023-09-04,2023-09-05,142.0355,144.3162,141.7094,141.848,72574637.34494774,2615466704.324042
2023-09-03,2023-09-04,140.763,142.2204,140.1942,141.7453,59865148.71080139,2589355165.5609756
2023-09-02,2023-09-03,141.3694,142.3684,140.0398,140.8217,72717162.68292683,2587724731.5400696
2023-09-01,2023-09-02,143.4665,145.1218,139.606,141.3697,109018403.13240418,2615367275.651568
2023-08-31,2023-09-01,142.3915,145.1623,141.5861,143.2605,110276312.33101045,2636160466.5609756
2023-08-30,2023-08-31,147.2712,148.4709,141.2583,142.4673,120025313.42160279,2653249361.2787457
2023-08-29,2023-08-30,145.5603,148.5663,143.5382,147.116,118204083.24041812,2667877969.160279
2023-08-28,2023-08-29,145.7592,148.8494,143.1567,145.6604,92152041.33101045,2665631685.097561
2023-08-27,2023-08-28,143.4116,146.3719,143.2016,145.9455,101898648.91289198,2656688723.6236935
2023-08-26,2023-08-27,140.7284,145.3218,140.4876,143.4955,102577580.70034844,2623260495.7038326
2023-08-25,2023-08-26,138.7276,140.6955,137.7163,140.5189,110168620.80487806,2555953431.0139375
2023-08-24,2023-08-25,143.4749,143.5589,136.2481,138.8699,116455547.93379791,2557425290.4390244
2023-08-23,2023-08-24,146.1817,146.8663,143.2362,143.4396,86759077.05923346,2655325502.8432055
2023-08-22,2023-08-23,150.0932,150.2079,144.0854,145.9909,89133494.63763066,2716008316.0139375
2023-08-21,2023-08-22,148.0129,150.1538,145.6659,149.8122,77259217.05226481,2717628608.0522647
2023-08-20,2023-08-21,145.1753,149.5729,144.6054,147.8604,58990641.742160276,2693641691.6271777
2023-08-19,2023-08-20,144.1622,145.8071,143.9987,145.0667,73095799.82578397,2654643524.554007
2023-08-18,2023-08-19,142.4396,145.4271,141.7916,143.9654,134641813.38327527,2634948289.5191636
2023-08-17,2023-08-18,154.1142,154.84,139.4666,142.1469,113786014.52264808,2774177624.630662
2023-08-16,2023-08-17,155.5214,156.4763,153.1801,154.2601,107661077.35191637,2843616442.979094
2023-08-15,2023-08-16,158.5897,158.8802,155.2232,155.6017,96905009.73170732,2886637502.0522647
2023-08-14,2023-08-15,158.425,160.0172,158.3194,158.5373,102260290.75609756,2913746860.8292685
2023-08-13,2023-08-14,158.1782,159.827,157.3704,158.4305,94429348.2891986,2907392612.554007
2023-08-12,2023-08-13,156.9721,158.431,156.8171,158.0361,92565710.95121951,2886126683.770035
2023-08-11,2023-08-12,156.3765,158.6761,156.1368,157.0578,115096478.75261325,2876852411.3623695
2023-08-10,2023-08-11,157.4697,157.7598,154.6759,156.2764,114521980.46689895,2856538445.58885
2023-08-09,2023-08-10,159.2221,159.7298,156.9241,157.5742,113670623.1184669,2901674001.6376305
2023-08-08,2023-08-09,158.4075,160.3034,158.0617,159.1338,111220327.7456446,2911246613.445993
2023-08-07,2023-08-08,160.5928,161.3941,157.5921,158.5617,203055186.78745645,2919016543.02439
2023-08-06,2023-08-07,160.2886,161.7633,159.8915,160.4474,637719255.989547,2945075949.219512
2023-08-05,2023-08-06,158.4537,161.4679,158.3879,160.412,223382925.3216783,2922765863.8706293
2023-08-04,2023-08-05,160.5485,161.9008,157.674,158.586,124463215.80139373,2916801810.5609756
2023-08-03,2023-08-04,160.2785,161.8285,160.0359,160.6702,123037258.73519164,2945662846.9094076
2023-08-02,2023-08-03,160.3489,161.0188,159.38,159.9046,149750891.64808363,2931493700.2996516
2023-08-01,2023-08-02,161.3698,163.6558,157.7165,160.4816,132777205.90592335,2940822314.3170733
2023-07-31,2023-08-01,160.5667,162.0365,159.965,161.8299,87527538.19014084,2950686377.5387325
2023-07-30,2023-07-31,163.4348,163.8217,159.3012,160.5314,77840919.32055749,2971682233.3310103
2023-07-29,2023-07-30,163.135,164.318,162.2731,163.4029,117683666.12891985,2988927321.271777
2023-07-28,2023-07-29,162.2568,164.5238,162.1922,163.4861,140881391.0487805,2990463568.41115
2023-07-27,2023-07-28,163.3228,164.2696,161.5747,162.2652,131450337.2543554,2987580144.470383
2023-07-26,2023-07-27,162.7637,163.7413,161.4506,163.3672,106975360.57839721,2978676177.8466897
2023-07-25,2023-07-26,161.0838,163.225,160.1036,162.891,130652145.12543555,2963307053.630662
2023-07-24,2023-07-25,163.6413,164.6815,160.5063,161.0236,131345460.75261325,2973351654.97561
2023-07-23,2023-07-24,162.2314,166.3066,161.7306,163.7331,126142701.95818815,3015329143.240418
2023-07-22,2023-07-23,161.8488,163.8762,161.432,162.2427,129023852.9651568,2978184512.1881533
2023-07-21,2023-07-22,166.2881,166.3838,160.9871,162.1562,141580212.27874565,2989206569.916376
2023-07-20,2023-07-21,166.3273,168.8879,163.449,166.0132,141458567.68989548,3044896784.285714
2023-07-19,2023-07-20,167.5613,170.622,165.9485,166.4318,147943282.1707317,3088850860.30662
2023-07-18,2023-07-19,168.9097,169.29,164.9235,167.4547,123693750.29616725,3060421052.815331
2023-07-17,2023-07-18,165.6335,169.4702,163.6629,168.9735,95391315.98954704,3031587385.8745646
2023-07-16,2023-07-17,164.9252,166.1898,163.4467,165.5353,91505222.50174215,3021023521.087108
2023-07-15,2023-07-16,160.2776,166.292,158.9942,164.7975,119102889.55400696,2974601467.1916375
2023-07-14,2023-07-15,165.0781,166.6691,157.2303,160.4102,137760526.94076654,2993581038.3414636
2023-07-13,2023-07-14,163.6016,167.4977,162.0992,165.1738,90786148.16724738,3002055544.041812
2023-07-12,2023-07-13,165.4241,165.5497,163.3642,163.8337,83318418.45644599,3006893936.9860625
2023-07-11,2023-07-12,163.9285,165.743,163.2511,165.3336,98460208.85017422,3007453640.1045294
2023-07-10,2023-07-11,165.4706,166.59,163.4681,163.9331,91491455.271777,3027225080.923345
2023-07-09,2023-07-10,167.2607,168.9019,165.3469,165.7809,104034345.99303135,3062601454.1881533
2023-07-08,2023-07-09,165.6048,168.6841,165.4137,167.3938,105428582.09756097,3056875926.404181
2023-07-07,2023-07-08,165.9166,169.6118,164.0136,165.394,116609488.67944251,3041219869.020906
2023-07-06,2023-07-07,168.5035,170.485,165.1625,166.9863,137540053.61324042,3082723757.620209
2023-07-05,2023-07-06,166.4357,169.4273,162.1782,167.9241,105153044.80487806,3034948625.7108016
2023-07-04,2023-07-05,168.4103,171.0783,166.1367,166.1367,108599067.83623694,3090573840.383275
2023-07-03,2023-07-04,169.058,172.3751,167.5922,168.9852,106696337.31358884,3099232419.4006968
2023-07-02,2023-07-03,167.1384,168.6721,163.1751,168.6721,81236644.91637631,3023463771.752613
2023-07-01,2023-07-02,168.477,169.1467,166.9432,167.3194,130993274.86062717,3077355532.6236935
2023-06-30,2023-07-01,164.0575,169.5944,162.9155,168.3959,145531622.4425087,3058863670.344948
2023-06-29,2023-06-30,164.6386,167.6038,161.2988,164.2671,122484358.47038327,3010221460.675958
2023-06-28,2023-06-29,167.8034,170.4283,163.8223,164.763,148388043.7839721,3049155638.933798
2023-06-27,2023-06-28,163.933,170.7821,163.5229,167.9299,165225914.31358886,3063780246.041812
2023-06-26,2023-06-27,162.2903,166.2294,158.3979,163.6566,167199358.68989548,2983440563.675958
2023-06-25,2023-06-26,156.3811,167.2992,155.9002,163.0762,882934973.1289198,2946524003.6898956
2023-06-24,2023-06-25,154.4578,159.4654,153.2318,156.3958,152068163.0487805,2851637889.292683
2023-06-23,2023-06-24,149.8105,154.9991,148.9598,154.0482,128759287.91289198,2775154897.58885
2023-06-22,2023-06-23,145.3859,152.6918,145.3859,149.9933,122113931.54703833,2706691976.7456446
2023-06-21,2023-06-22,141.3465,145.8037,141.2661,145.0168,117052322.30313589,2631756201.1672473
2023-06-20,2023-06-21,138.2336,142.8356,137.4534,142.0684,86753244.17421603,2564529920.958188
2023-06-19,2023-06-20,137.7164,139.6134,136.5217,138.3335,82788673.20557491,2523434712.7247386
2023-06-18,2023-06-19,136.8457,141.0804,136.3675,137.5015,68378015.27526133,2533109717.912892
2023-06-17,2023-06-18,134.7745,137.0822,134.5869,136.5969,74906976.16027875,2488952196.3763065
2023-06-16,2023-06-17,134.2487,137.4079,132.8287,134.5151,95571812.61324042,2477368645.0905924
2023-06-15,2023-06-16,133.9948,135.1687,131.9721,134.6681,114010001.78397213,2444032769.3205576
2023-06-14,2023-06-15,137.2428,137.4727,131.7632,134.1483,104061460.30313589,2479519996.6132402
2023-06-13,2023-06-14,140.1817,141.1616,136.7872,136.7872,120210678.39721255,2546183418.857143
2023-06-12,2023-06-13,137.9287,140.8604,135.9425,140.2602,92968079.61324042,2541065335.7979093
2023-06-11,2023-06-12,137.5349,138.9789,135.7289,138.3779,99628971.26132405,2511744269.69338
2023-06-10,2023-06-11,143.5155,144.0905,128.7066,137.7745,141988146.86363637,2511667252.458042
2023-06-09,2023-06-10,142.5705,143.5381,141.1679,143.2762,88501231.97560975,2606063297.9512196
2023-06-08,2023-06-09,145.2428,146.0022,142.5716,143.0309,88564972.18466899,2638339062.6829267
2023-06-07,2023-06-08,147.2378,148.8974,143.6675,145.283,105423948.11498258,2671485208.6236935
2023-06-06,2023-06-07,141.3744,148.1224,139.236,147.6561,116513423.02439025,2622977148.550523
2023-06-05,2023-06-06,148.3999,148.8002,137.9345,141.6349,86374256.14982578,2654442485.5818815
2023-06-04,2023-06-05,148.5253,150.2888,148.3853,148.5497,79704412.31707317,2732119695.108014
2023-06-03,2023-06-04,146.1428,148.9368,145.8896,148.8391,87333070.60278745,2692999869.9895473
2023-06-02,2023-06-03,146.6581,147.7184,145.3497,146.1113,96706109.85714285,2674201455.324042
2023-06-01,2023-06-02,146.1343,148.8656,145.3025,147.0238,111498124.49825785,2697691260.56446
2023-05-31,2023-06-01,153.2562,153.6839,145.0858,146.472,98360307.92334495,2741044191.5470386
2023-05-30,2023-05-31,154.2291,154.7712,152.7052,153.0777,95850723.53658536,2809882755.1533103
2023-05-29,2023-05-30,155.219,156.6182,153.1885,154.0388,107245285.85017422,2833387817.6027875
2023-05-28,2023-05-29,151.5553,156.4923,151.4564,155.5186,76465107.37847222,2810788484.6909723
2023-05-27,2023-05-28,150.8866,151.7657,150.7078,151.5544,65486154.23263889,2766338817.2604165
2023-05-26,2023-05-27,151.2967,152.0879,150.6927,150.8887,85883202.97552447,2767647812.9405594
2023-05-25,2023-05-26,150.334,151.912,149.4799,151.3817,96177841.22807017,2761335718.235088
2023-05-24,2023-05-25,151.8183,152.0336,148.5844,150.2565,84510580.44097222,2748422074.3854165
2023-05-23,2023-05-24,151.6677,153.0455,151.2264,151.7016,87871302.40972222,2779427099.1770835
2023-05-22,2023-05-23,150.3266,152.8865,149.7563,151.6205,73775441.81597222,2767981832.8229165
2023-05-21,2023-05-22,150.6079,150.973,149.6057,150.5456,65830218.82986111,2751490146.25
2023-05-20,2023-05-21,150.6853,151.7077,150.0122,150.6073,70926333.5486111,2755537471.875
2023-05-19,2023-05-20,151.2469,152.3239,150.0275,150.5149,81810052.55208333,2768070747.986111
2023-05-18,2023-05-19,151.5872,152.1166,149.5463,151.1219,81228335.06944445,2763779633.90625
2023-05-17,2023-05-18,151.8779,152.6348,151.2945,151.6354,79155858.96527778,2776300254.1006947
2023-05-16,2023-05-17,152.3629,153.0415,150.9305,151.8115,76644600.65277778,2778957115.2881947
2023-05-15,2023-05-16,154.2509,154.7015,152.4644,152.4644,76889409.61403508,2813401532.898246
2023-05-14,2023-05-15,153.1795,154.2876,152.9337,154.0903,68840308.03472222,2806257142.0590277
2023-05-13,2023-05-14,153.9387,153.9387,152.7961,153.1812,90610091.09722222,2800769265.0416665
2023-05-12,2023-05-13,152.7836,153.8711,150.8548,153.8711,112126137.21527778,2782930595.2604165
2023-05-11,2023-05-12,154.0718,155.5038,151.4681,152.8021,118712511.16666667,2810793568.892361
2023-05-10,2023-05-11,155.5012,156.4221,150.7534,153.9514,101927186.50694445,2831311445.329861
2023-05-09,2023-05-10,154.5226,156.5148,153.1317,155.4323,118530756.21602787,2828297234.3379793
2023-05-08,2023-05-09,157.8245,158.5103,150.8154,154.5734,107509096.80902778,2825327084.5034723
2023-05-07,2023-05-08,156.8663,158.989,156.4453,157.4699,100282357.7326389,2888230663.125
2023-05-06,2023-05-07,158.4867,159.1839,154.6533,157.0278,116205815.79166667,2873179590.8854165
2023-05-05,2023-05-06,155.6788,158.6739,155.0885,158.4822,107803714.5173611,2865306819.2430553
2023-05-04,2023-05-05,155.315,156.8475,154.9175,155.5722,118515781.09375,2851797846.4131947
2023-05-03,2023-05-04,153.0098,155.2806,151.4703,155.2718,111175301.46296297,2792903838.2222223
2023-05-02,2023-05-03,152.8054,155.0141,152.6258,152.8576,106904339.80208333,2809648124.1770835
2023-05-01,2023-05-02,155.6515,156.1074,151.2685,152.7357,102156058.36805555,2798289079.65625
2023-04-30,2023-05-01,154.8638,157.1099,154.2034,156.669,73242267.60069445,2833692734.8333335
2023-04-29,2023-04-30,153.4674,156.3195,152.8352,154.8649,107441871.48958333,2830172533.8402777
2023-04-28,2023-04-29,154.0806,155.5878,152.9336,153.5595,137531137.4826389,2819184229.40625
